8902635580334,8902635580334,KoresKoolToolzGlue20ml,5,3.6,Glue,000,20
302,302,A4ColourPaper,2,0.73,Paper,000,2
8901324013849,8901324013849,ApsaraPlatinumExtraDarkPencilPackof10,5,3.675,Pencils,000,30
303,303,DollyClipNo.04,11,5.4,ClipsandPins,000,10
81,81,DollyClipNo.02,8,3.7,ClipsandPins,000,20
70,70,ClipBoard24cmx36cm,65,28,ExamBoard,000,12
8901425006559,8901425006559,CamlinColourPencils12Shades,50,36.75,Drawing,000,5
8904155970695,8904155970695,TotemDeluxPen,3,1.675,PensandRefills,000,200
63,63,ShankarDiaryNo.172,68,51,Diary,000,4
24,24,ShankarDiaryNo.151,33,23.5,Diary,000,4
20,20,ShankarDiaryNo.162,58,41,Diary,000,4
161,161,ShankarDiaryNo.7,22,16,Diary,000,12
304,304,ShankarDiaryNo.2,12,7.25,Diary,000,12
50,50,DoubleSidedTapeSmall3/4",6,2.75,TapeandDispensers,000,16
93,93,PaperWeightRound,25,18,OtherAcc,000,3
237,237,ExcellentMath.DrawingSet,20,8.6,Rulers,000,10
6970221725249,6970221725249,StickyNotePad3x3,36,12.5,StickyNotes,000,12
215,215,StickyNotePad2x3,30,10.5,StickyNotes,000,12
8901425030080,8901425030080,CamlinPencilLeads0.5mm,5,3.65,Pencils,000,10
8901324000146,8901324000146,ApsaraDrawingPencils,6,4.6,Pencils,000,30
4902778913963,4902778913963,UniballEyePen0.7mm,60,46.5,PensandRefills,000,12
8904155900166,8904155900166,WinBeeGelPen0.5mm,5,3.5,PensandRefills,000,20
8901765304278,8901765304278,FlairSilkinaPen,10,6.7,PensandRefills,000,20
8907234002577,8907234002577,CelloPapersoftPen,20,15.4,PensandRefills,000,10
305,305,MikadoEraser,14,7.73333333333333,Eraser,000,15
8901765140685,8901765140685,FlairPen,5,3.35,PensandRefills,000,50
890253204502,890253204502,RoritoCharmerPen,5,3.25,PensandRefills,000,60
8901324460179,8901324460179,NatarajEraserSmall,1,0.775,Eraser,000,40
145,145,ApsaraEraserSmall,3,2.2,Eraser,000,40
8901324061239,8901324061239,ApsaraEraserBig,5,3.8,Eraser,000,20
8901860633518,8901860633518,FeviStickGlue15gm,40,33.25,Glue,000,10
8901860633648,8901860633648,FeviStickGlue10gm,25,20.7,Glue,000,10
147,147,SteelCutterSmall,50,10.5,Blade,000,12
306,306,SteelCutterBig,150,19.5,Blade,000,12
307,307,RubberBandNylon1.5inch,45,28.8,RubberBand,000,10
8908002615074,8908002615074,EasiGrowPen,3,1.95,PensandRefills,000,80
308,308,FeviKwik500mgsmall,5,3.875,Glue,000,10
309,309,StickyNotesFlagSet,50,18.5,StickyNotes,000,10
890142505893,890142505893,CamlinNouvelPenPencil0.5mm,25,18.5,Pencils,000,10
8902532045356,8902532045356,RoritoFlymaxGelpen,10,7.5,PensandRefills,000,20
310,310,NylonTag6",100,74,OtherAcc,000,1
43,43,PencilKnifeSmall,15,1.83333333333333,Blade,000,12
8901425044575,8901425044575,CamelWaterColour12Shades,55,43,Drawing,000,3
240,240,ScoutFountainPen,25,18.2,PensandRefills,000,10
311,311,PaperClipUshape,55,25,ClipsandPins,000,10
59,59,ExecutiveBindingRoll55x5mtrLong,50,16.5,Binding,000,6
72,72,ExecutiveBindingRoll33x5mtrSmall,35,18,Binding,000,6
6,6,DiarySmallA7168pages,30,18,Diary,000,6
104,104,F/C202DisplayFile10Pockets,65,35,Files,000,3
312,312,F/C204DisplayFile10Pockets,85,48,Files,000,3
133,133,CertificateFilePlasticNormalIO,50,27,Files,000,6
216,216,CertificateClearFilePlasticNormalDS,35,19,Files,000,6
313,313,MyClearBagPlasticIL,65,34,Files,000,12
65,65,ExecutiveBagPlastic,295,158,Files,000,4
152,152,MyClearBagPlasticOA/SR,25,11.5,Files,000,12
314,314,MyClearBagPlasticDO/SR,45,15.5,Files,000,12
8,8,MyClearBagPlasticDR/SR,35,12.5,Files,000,12
315,315,2RingBinderDRingF/C404,125,49,Files,000,4
53,53,SpineBar/StickFileA4Thick,22,9.3,Files,000,20
194,194,MyClearBagPlasticThick,15,7,Files,000,12
316,316,ExecutiveBag6Folders,175,85,Files,000,2
317,317,ExecutiveBag12Folders,195,95,Files,000,2
21,21,ExecutiveBag18Folders,235,105,Files,000,2
318,318,ExecutiveBag6FolderAristocrat,295,148,Files,000,2
28,28,ExecutiveBag12FolderAristocrat,320,158,Files,000,2
319,319,ExecutiveBag18FolderAristocrat,375,179,Files,000,2
191,191,SpineBar/StickRainbowFileA4Thick,12,5.3,Files,000,30
320,320,BlackBoardRoll18x23Small,29,19.5,Boards,000,1
128,128,BlackBoardRoll18x23Small24x36,48,31.5,Boards,000,1
8901425058916,8901425058916,CamlinSketchPens12Shades,30,16.3,Drawing,000,10
192,192,EstimateBook00,22,16,Registers,000,11
180,180,EstimateOrderForm,12,7.2,Registers,000,10
8904165505672,8904165505672,DrawingBook100PagesBig,141,109,Drawing,000,3
9788187460671,9788187460671,AtlasMapBook,60,36,Book,000,10
8902635404005,8902635404005,KoresDoubleSidedCarbonPaper,200,156,Carbon,000,1
148,148,MusterRollRegister,15,10,Book,000,10
6920714022768,6920714022768,MonomaxGlossyInkjetPhotopaperA4130gsm,5,2.6,Paper,000,100
163,163,NipsHighGlossyPhotoPaperA4180Gsm,6,3.2,Paper,000,50
321,321,CamlinCarbonPaper,2,1.34,Carbon,000,100
322,322,BellNailCutter,25,19,Blade,000,12
8902635404906,8902635404906,KoresCarbonPaper,2,1.56,Carbon,000,100
8901324023138,8901324023138,NatarajPencil,4,2.7,Pencils,000,30
8901324006971,8901324006971,NatarajPencilPicture,3.5,2.25,Pencils,000,30
323,323,DoubleSidedTape3/4",12,9.5,TapeandDispensers,000,5
162,162,SharpCashVoucher,10,6.5,Registers,000,10
324,324,CelloTechnoTipPen,9,5.7,PensandRefills,000,50
6937630156521,6937630156521,MakeupSetBrushes,135,90,Drawing,000,1
207,207,TapeDispenserTipTop,135,72,TapeandDispensers,000,1
6932092602821,6932092602821,TransparentHook,10,7.5,Hooks,000,12
2253400456535,2253400456535,GeometrySet,75,54,Box,000,1
64,64,SismanStapler,128,90,Stapler,000,1
23,23,ArtistPaletteMini,65,36,Drawing,000,3
8906035935053,8906035935053,KoolStainlessSteelRuler12",22,9.8,Rulers,000,20
325,325,ClarksTableScienceDataBook,20,6.75,Book,000,5
66,66,ExalSketchPensSmall,15,7,Drawing,000,10
235,235,SharpDrawingBook,22,12.5,Drawing,000,10
91,91,SharpA4GraphBook,16,7.5,Book,000,10
8907234001228,8907234001228,CelloGripperPen,8,4.4,PensandRefills,000,20
116,116,SokoHook,6,3.5,Hooks,000,30
68,68,CamlinGalaxyBox,150,104,Box,000,3
225,225,CamlinExamBox,115,78,Box,000,3
8901198115465,8901198115465,ChiselPermanentMarkerPacket10Nos,100,45,Markers,000,6
326,326,ChiselPermanentMarker,10,4.5,Markers,000,60
186,186,BellUClipSteel26mm,13.5,8.4,ClipsandPins,000,10
2,2,SafetyPinBox,300,116,ClipsandPins,000,1
18,18,ArtistBladeBig,150,22.5,Blade,000,6
49,49,UClipsOfficePacket,10,3.4,ClipsandPins,000,10
8904101235045,8904101235045,SticSketchPens15+1shades,35,26.5,Drawing,000,5
8904101235038,8904101235038,SticSketchPens20+1shades,45,34.5,Drawing,000,5
890723400406,890723400406,CelloPinPointPen,10,6.4,PensandRefills,000,50
8901425006283,8901425006283,CamelWaxCrayon12Shades,10,6.5,Crayons,000,10
8901057510028,8901057510028,KangaroStaplesNo.10-1M,7,4.2,Staples,000,40
36,36,BimalTapeDispenser3",240,132,TapeandDispensers,000,2
22,22,PriceLabels22x12,18,11,Stickers,000,10
144,144,IDPouch,2,0.68,Pouches&Tags,000,100
138,138,IDTag,5,2.9,Pouches&Tags,000,100
8902191037815,8902191037815,OmegaCelloTapeDispenser25/75mm,120,75,TapeandDispensers,000,2
73,73,KayPins36mm,30,21,ClipsandPins,000,10
211,211,KayPins26mm,30,21,ClipsandPins,000,10
120,120,KayPins25gm,15,11.45,ClipsandPins,000,20
8901425037164,8901425037164,CamlinScholarBox,100,66,Box,000,3
8901425044971,8901425044971,CamlinRubberStampInk100ml,45,34,Ink,000,3
8901180960387,8901180960387,FaberCastellStampInk60ml,30,24.5,Ink,000,10
8901425044957,8901425044957,FaberCastellStampInk25ml,30,16.5,Ink,000,3
8901057310062,8901057310062,KangaroStaplerNo.10,48,22,Stapler,000,10
327,327,CamelGlue50mlBlue,15,12.5,Glue,000,5
77,77,CamelGlue150mlBlue,25,19.5,Glue,000,5
57,57,CamelGlue300mlBlue,40,32,Glue,000,3
170,170,CamelGlue700mlBlue,60,46.5,Glue,000,2
8901860630432,8901860630432,FevicolGlue50gmwhite,20,16.7,Glue,000,10
227,227,GeethaThreadTwine400,25,17,Twine,000,4
94,94,GeethaThreadTwine100,7,5,Twine,000,8
112,112,FevicolGlue100gmwhite,45,36.5,Glue,000,10
114,114,SharpWagesRegister,30,10,Registers,000,10
328,328,ServiceRecordRegister,30,10,Registers,000,10
329,329,PupilsAttendenceRegister,30,10,Registers,000,10
141,141,SharpWagesRegister,30,10,Registers,000,10
110,110,A4GraphPaper,1,0.24,Paper,000,200
177,177,CelloTape36Yard,10,3.58333333333333,TapeandDispensers,000,12
86,86,PlusOHPSheetTranspFilm,3.6,2.08,Paper,000,100
61,61,NotePadNo.03ActivePad,18,9.2,Book,000,10
46,46,WallHookMetal,54,35,Hooks,000,3
8906035935015,8906035935015,KoolStainlessSteelRuler6",17,5.7,Rulers,000,10
8901198109136,8901198109136,LuxarPilotPenHi-Tecpoint,45,33.5,PensandRefills,000,6
247,247,AeroMaskingTape1",25,17.3333333333333,TapeandDispensers,000,6
92,92,AeroMaskingTape2",50,34.6666666666667,TapeandDispensers,000,3
30,30,PencilPouchBig,30,22.5,Pouches&Tags,000,4
75,75,PencilPouchSmall,25,18,Pouches&Tags,000,6
231,231,WritingPaperRuled,1,0.215,Paper,000,100
1,1,RecordSheet,1,0.36,Paper,000,1000
890251900245,890251900245,ClassmateGraphBookSmall,10,7.3,Book,000,24
8902519002464,8902519002464,ClassmateGraphBookBig,18,13.25,Book,000,24
890251900193,890251900193,ClassmateDrawingBook,25,18,Drawing,000,12
8902519010049,8902519010049,ClassmateNoteBook2lines92pages,15,10.65,NoteBook,000,48
8902519010063,8902519010063,ClassmateNoteBook4lines172pages,25,17.75,NoteBook,000,6
8902519002075,8902519002075,ClassmateNoteBookRuled92pages,15,10.65,NoteBook,000,336
8902519310309,8902519310309,ITCSaathiNoteBookUnruled160pages,24,17.04,NoteBook,000,42
8902519010032,8902519010032,ClassmateNoteBook4lines92pages,15,10.65,NoteBook,000,48
8902519002457,8902519002457,ClassmateGraphBook32pages,10,7.1,NoteBook,000,24
8904029724171,8904029724171,OrpatCalculatorOT-512T,295,170,Calculator,000,5
8902519011411,8902519011411,ClassmateMathsBook172pages,25,17.75,NoteBook,000,84
8902519001931,8902519001931,ClassmateDrawingBook,25,17.75,Drawing,000,48
